day,province,Pred,Reanalysis,Forecast
2,Jeollabuk-do,42.374187,42.05667,35.425934
2,Jeollanam-do,50.43735,48.073586,41.135548
2,Ulsan,36.6252,43.086163,30.30697
3,Busan,34.94666,32.952477,28.171484
3,Chungcheongbuk-do,41.389206,55.0451,36.48025
3,Chungcheongnam-do,44.68186,56.01446,37.76012
3,Daejeon,29.97194,32.2971,22.89021
3,Gangwon-do,43.12706,48.926544,40.212788
3,Gyeonggi-do,46.051407,45.73269,32.13079
3,Gyeongsangbuk-do,42.248257,50.274456,43.598576
3,Gyeongsangnam-do,52.27773,52.27888,44.968838
3,Incheon,57.716637,66.050354,50.263226
3,Jeju,61.453583,56.477406,52.185734
3,Jeollabuk-do,51.56509,45.635216,43.060215
3,Jeollanam-do,61.523327,60.53436,51.436245
3,Ulsan,40.641068,44.870853,31.2257
1,Busan,30.375597,30.55186,27.530499
1,Chungcheongbuk-do,38.811733,41.311172,32.884136
1,Chungcheongnam-do,46.74076,40.052876,38.11545
1,Daejeon,29.86704,34.2175,27.152418
1,Gangwon-do,45.638695,49.66543,45.395912
1,Gyeonggi-do,44.582016,48.643307,38.65338
1,Gyeongsangbuk-do,41.639664,41.736797,44.031223
1,Gyeongsangnam-do,53.30278,46.773018,43.913292
1,Incheon,49.65167,46.135193,41.238846
1,Jeju,55.226616,51.917946,44.130466
1,Jeollabuk-do,47.83785,43.22602,36.79958
1,Jeollanam-do,58.578266,50.918415,47.219448
1,Ulsan,36.886173,38.184753,30.690495
2,Busan,35.80048,31.09855,29.227034
2,Chungcheongbuk-do,49.604645,45.289394,42.023247
2,Chungcheongnam-do,49.90082,44.168854,41.806347
2,Daejeon,27.112541,30.690935,21.193142
2,Gangwon-do,43.8847,48.84643,40.5928
2,Gyeonggi-do,47.863922,56.790077,35.609177
2,Gyeongsangbuk-do,41.920406,51.818245,41.03193
2,Gyeongsangnam-do,59.350864,54.7606,50.926327
2,Incheon,51.905724,54.83631,40.211037
2,Jeju,61.929623,55.57026,54.031605
2,Jeollabuk-do,58.73534,49.087128,50.607853
2,Jeollanam-do,63.081646,55.01599,52.997795
2,Ulsan,40.76414,44.604332,30.751276
3,Busan,61.88407,46.699635,50.097897
3,Chungcheongbuk-do,60.364426,51.134052,49.626842
3,Chungcheongnam-do,60.126434,56.9833,49.953907
3,Daejeon,54.907887,42.750225,46.68859
3,Gangwon-do,43.850506,47.10008,42.79189
3,Gyeonggi-do,38.534843,53.00496,32.94127
3,Gyeongsangbuk-do,61.343372,53.37797,51.056465
3,Gyeongsangnam-do,66.36961,57.700657,53.743336
3,Incheon,52.936382,57.376694,44.21542
3,Jeju,67.54789,58.386803,56.251
3,Jeollabuk-do,64.4333,66.33908,54.620502
3,Jeollanam-do,69.18519,60.13632,56.796436
3,Ulsan,60.494476,44.59115,43.80695
1,Busan,36.054455,31.112413,29.240896
1,Chungcheongbuk-do,46.572647,45.424786,41.848927
1,Chungcheongnam-do,45.651405,43.701454,39.985813
1,Daejeon,28.788084,30.292253,25.671848
1,Gangwon-do,45.141144,50.065533,40.53675
1,Gyeonggi-do,45.443096,47.832306,34.698574
1,Gyeongsangbuk-do,42.31098,46.01719,41.856987
1,Gyeongsangnam-do,58.13297,50.91074,50.94368
1,Incheon,51.40063,53.460037,42.33044
1,Jeju,59.62242,56.39828,52.67922
1,Jeollabuk-do,58.44751,49.42425,50.565
1,Jeollanam-do,60.922653,55.649086,53.081356
1,Ulsan,40.60059,44.620033,30.17517
2,Busan,55.728004,43.362206,45.514668
2,Chungcheongbuk-do,67.508354,53.14246,58.2438
2,Chungcheongnam-do,67.47124,59.05302,58.038853
2,Daejeon,56.970646,43.68223,50.111694
2,Gangwon-do,52.982494,47.211903,44.516212
2,Gyeonggi-do,46.41001,57.84735,37.705498
2,Gyeongsangbuk-do,60.406418,46.08736,50.775467
2,Gyeongsangnam-do,67.96958,56.51052,57.734726
2,Incheon,65.02662,65.06106,54.529705
2,Jeju,71.13686,57.046635,62.635704
2,Jeollabuk-do,69.28873,63.148766,59.928406
2,Jeollanam-do,73.55605,61.778763,64.41405
2,Ulsan,56.958466,37.20173,41.888424
3,Busan,37.111813,36.777607,21.317924
3,Chungcheongbuk-do,44.42613,62.015007,37.702816
3,Chungcheongnam-do,44.55702,53.297646,35.418274
3,Daejeon,34.819298,45.961086,21.68921
3,Gangwon-do,52.946365,77.27448,38.01819
3,Gyeonggi-do,47.75742,80.43743,29.442163
3,Gyeongsangbuk-do,43.449566,64.21624,40.27343
3,Gyeongsangnam-do,50.182842,44.658993,42.618603
3,Incheon,50.43001,67.250046,35.737038
3,Jeju,55.20642,45.518356,43.7468
3,Jeollabuk-do,47.0255,38.489548,39.009087
3,Jeollanam-do,50.258698,46.178577,41.44427
3,Ulsan,41.042126,50.52228,23.15907
1,Busan,48.931744,37.416126,38.613834
1,Chungcheongbuk-do,64.11692,53.113583,57.05798
1,Chungcheongnam-do,64.05604,53.105778,58.91744
1,Daejeon,55.026527,43.821323,50.001442
1,Gangwon-do,51.74467,46.79831,44.323048
1,Gyeonggi-do,45.002697,53.198185,38.951538
1,Gyeongsangbuk-do,53.674763,51.57966,46.32322
1,Gyeongsangnam-do,63.801685,52.93361,57.93704
1,Incheon,53.31107,49.751835,45.1421
1,Jeju,70.001785,59.907146,63.635155
1,Jeollabuk-do,64.30402,51.719215,58.50366
1,Jeollanam-do,72.83984,59.90093,64.80505
1,Ulsan,52.021946,37.44252,37.165005
2,Busan,40.555317,40.78646,28.024607
2,Chungcheongbuk-do,40.54297,48.80991,37.930824
2,Chungcheongnam-do,45.01167,46.463856,36.429497
2,Daejeon,31.627932,43.688545,24.323921
2,Gangwon-do,47.88408,72.59372,41.37031
2,Gyeonggi-do,38.061752,73.4919,25.574806
2,Gyeongsangbuk-do,43.074886,54.219555,42.411774
2,Gyeongsangnam-do,44.796574,46.709076,41.753498
2,Incheon,48.28487,60.177143,34.468166
2,Jeju,54.176918,47.375145,44.17772
2,Jeollabuk-do,44.757923,43.700157,37.980556
2,Jeollanam-do,50.116276,42.112526,39.87142
2,Ulsan,41.774685,41.851677,25.996944
3,Busan,29.779644,34.3318,30.265846
3,Chungcheongbuk-do,46.014862,36.92159,47.04634
3,Chungcheongnam-do,53.95205,45.80261,54.11408
3,Daejeon,29.18521,31.53953,29.530704
3,Gangwon-do,43.20693,49.53772,42.263252
3,Gyeonggi-do,32.665207,48.383087,28.780626
3,Gyeongsangbuk-do,46.147705,45.766502,44.283226
3,Gyeongsangnam-do,53.95067,47.48648,51.36434
3,Incheon,43.84807,47.48641,41.81409
3,Jeju,57.951374,45.744045,55.251427
3,Jeollabuk-do,50.113983,41.45124,50.558643
3,Jeollanam-do,58.08403,60.769665,55.00842
3,Ulsan,34.819828,36.24401,29.788815
1,Busan,41.294292,40.78646,29.791876
1,Chungcheongbuk-do,41.908237,50.01376,38.896763
1,Chungcheongnam-do,43.613026,46.182873,37.15366
1,Daejeon,31.193375,43.759182,25.79951
1,Gangwon-do,48.5216,74.16506,37.82614
1,Gyeonggi-do,36.322517,73.2735,24.361185
1,Gyeongsangbuk-do,44.948997,55.47009,40.900993
1,Gyeongsangnam-do,43.585197,46.709076,41.593758
1,Incheon,45.05753,59.70192,37.46273
1,Jeju,47.939255,41.6642,42.863453
1,Jeollabuk-do,43.30353,43.044685,37.785885
1,Jeollanam-do,48.421135,41.008987,39.51046
1,Ulsan,43.362045,43.424866,26.99828
2,Busan,28.44698,36.37885,28.71385
2,Chungcheongbuk-do,44.19642,38.839737,46.965683
2,Chungcheongnam-do,50.133785,47.345387,53.75498
2,Daejeon,31.109144,33.28327,32.22079
2,Gangwon-do,43.53807,51.831947,41.70553
2,Gyeonggi-do,31.644634,52.33748,30.097742
2,Gyeongsangbuk-do,45.745346,46.321938,45.408722
2,Gyeongsangnam-do,50.766155,47.947475,51.58723
2,Incheon,46.014015,51.097675,47.700317
2,Jeju,53.87093,44.46337,54.086517
2,Jeollabuk-do,47.776894,40.533817,50.469296
2,Jeollanam-do,54.61879,54.600277,53.98725
2,Ulsan,36.886215,35.53422,31.290215
3,Busan,40.460907,40.18917,41.46174
3,Chungcheongbuk-do,32.18118,39.0312,36.95655
3,Chungcheongnam-do,37.69628,50.865154,39.923134
3,Daejeon,26.90118,38.03823,28.44161
3,Gangwon-do,47.340645,52.28946,46.496246
3,Gyeonggi-do,38.484592,56.306576,38.20496
3,Gyeongsangbuk-do,47.997482,51.705807,47.760994
3,Gyeongsangnam-do,51.851974,54.728752,53.744823
3,Incheon,38.918987,54.51551,41.929203
3,Jeju,54.748787,57.854824,57.530365
3,Jeollabuk-do,43.562717,50.468727,44.436073
3,Jeollanam-do,53.957443,60.48578,55.471977
3,Ulsan,43.765194,42.732037,39.463085
1,Busan,28.098846,30.063421,26.660227
1,Chungcheongbuk-do,48.271095,38.900185,50.114796
1,Chungcheongnam-do,51.79184,43.417164,52.18358
1,Daejeon,31.437174,33.28327,34.08949
1,Gangwon-do,42.093887,47.773212,41.4286
1,Gyeonggi-do,35.52422,48.796146,32.60274
1,Gyeongsangbuk-do,46.695778,40.46095,46.009144
1,Gyeongsangnam-do,50.701267,46.289677,51.55801
1,Incheon,44.727356,46.612324,46.437218
1,Jeju,54.46006,44.57086,54.12428
1,Jeollabuk-do,51.435417,41.607254,49.42861
1,Jeollanam-do,56.522118,57.524197,54.03828
1,Ulsan,33.61442,34.434795,30.193123
2,Busan,41.910805,39.825855,41.913986
2,Chungcheongbuk-do,42.782974,36.56047,42.602276
2,Chungcheongnam-do,39.94786,48.36485,39.158615
2,Daejeon,26.868597,30.755255,26.416672
2,Gangwon-do,48.38367,53.97153,47.20837
2,Gyeonggi-do,41.541153,56.901035,40.294456
2,Gyeongsangbuk-do,46.496807,45.737854,48.28364
2,Gyeongsangnam-do,52.996693,55.401394,54.50324
2,Incheon,39.451656,53.581528,40.767357
2,Jeju,57.709538,62.936752,59.49462
2,Jeollabuk-do,46.206554,45.940357,47.333565
2,Jeollanam-do,57.76701,63.637115,58.125954
2,Ulsan,36.50551,31.256664,35.92734
3,Busan,33.857353,33.495632,37.675316
3,Chungcheongbuk-do,43.051758,44.893616,48.07438
3,Chungcheongnam-do,38.999714,45.707417,44.36112
3,Daejeon,29.258204,32.014023,35.096455
3,Gangwon-do,42.085922,47.20018,45.471207
3,Gyeonggi-do,37.218197,42.178715,39.712868
3,Gyeongsangbuk-do,40.305756,38.45361,46.982037
3,Gyeongsangnam-do,45.792606,45.327423,50.68805
3,Incheon,41.44664,62.316544,46.83165
3,Jeju,47.36633,45.294857,54.521877
3,Jeollabuk-do,42.551376,47.461205,48.266174
3,Jeollanam-do,48.782513,57.87671,54.124763
3,Ulsan,38.23874,33.823887,39.164043
1,Busan,37.412704,33.529884,38.468193
1,Chungcheongbuk-do,43.40012,37.03147,42.602276
1,Chungcheongnam-do,41.58563,46.705643,39.158615
1,Daejeon,28.000996,29.952578,31.078953
1,Gangwon-do,48.67468,54.40729,46.93738
1,Gyeonggi-do,42.00422,56.75923,40.18602
1,Gyeongsangbuk-do,47.457047,47.438286,47.910896
1,Gyeongsangnam-do,52.295418,52.281284,54.34818
1,Incheon,40.517445,52.96748,39.28208
1,Jeju,58.34395,64.90689,61.093414
1,Jeollabuk-do,49.099842,44.89821,49.6217
1,Jeollanam-do,58.278957,65.29,58.48852
1,Ulsan,43.894573,36.640106,41.330093
2,Busan,38.880444,38.233288,41.28412
2,Chungcheongbuk-do,40.55503,42.241543,45.42231
2,Chungcheongnam-do,37.718655,42.2981,41.35078
2,Daejeon,31.259064,32.43073,35.7356
2,Gangwon-do,41.234955,54.718464,45.15181
2,Gyeonggi-do,39.4888,45.75394,39.67168
2,Gyeongsangbuk-do,41.54155,42.52089,46.484753
2,Gyeongsangnam-do,45.88839,45.439816,50.80044
2,Incheon,41.968628,61.059727,47.258987
2,Jeju,47.980526,44.567375,54.571697
2,Jeollabuk-do,43.08261,47.147224,47.952198
2,Jeollanam-do,48.161625,57.248672,53.76189
2,Ulsan,44.36277,37.71262,42.90987
3,Busan,32.479908,35.003403,35.993656
3,Chungcheongbuk-do,43.834923,46.892647,50.2924
3,Chungcheongnam-do,43.236927,47.69472,48.361626
3,Daejeon,29.853848,25.038902,36.57105
3,Gangwon-do,43.82926,50.830044,48.86598
3,Gyeonggi-do,41.205227,34.35048,41.62535
3,Gyeongsangbuk-do,45.825195,47.935837,50.892277
3,Gyeongsangnam-do,48.037716,46.205936,52.94382
3,Incheon,42.81502,39.80121,49.40426
3,Jeju,48.772854,44.136364,54.293488
3,Jeollabuk-do,43.130943,53.026894,49.77894
3,Jeollanam-do,51.15215,53.17478,54.92619
3,Ulsan,41.331394,33.941986,40.949394
1,Busan,38.7533,37.2645,41.135708
1,Chungcheongbuk-do,39.167988,40.129246,43.31001
1,Chungcheongnam-do,37.734562,39.0649,42.06332
1,Daejeon,30.477676,32.450222,35.74938
1,Gangwon-do,40.22526,43.752262,44.142525
1,Gyeonggi-do,41.41689,42.519073,40.423187
1,Gyeongsangbuk-do,41.97565,38.667484,45.536804
1,Gyeongsangnam-do,42.95828,41.105778,46.79627
1,Incheon,45.435993,41.18871,48.02841
1,Jeju,51.413925,44.567375,55.058018
1,Jeollabuk-do,39.26426,41.507393,43.998516
1,Jeollanam-do,50.120274,43.63678,53.458595
1,Ulsan,44.75374,38.326477,43.523727
2,Busan,32.103775,33.67635,35.073784
2,Chungcheongbuk-do,42.257526,43.60878,48.995537
2,Chungcheongnam-do,43.736538,47.407795,48.258442
2,Daejeon,26.380455,27.589996,32.44995
2,Gangwon-do,42.91203,43.212933,45.30261
2,Gyeonggi-do,44.03857,27.675808,43.900967
2,Gyeongsangbuk-do,45.143383,47.292416,49.826145
2,Gyeongsangnam-do,48.97898,44.08449,52.805546
2,Incheon,45.213078,47.337593,49.473057
2,Jeju,51.886635,42.967735,56.08502
2,Jeollabuk-do,46.75251,47.188057,51.06157
2,Jeollanam-do,51.639824,50.91113,54.158737
2,Ulsan,42.228977,31.105875,39.239117
3,Busan,39.44354,45.143154,46.173046
3,Chungcheongbuk-do,45.1833,42.519234,50.912243
3,Chungcheongnam-do,48.797123,57.242786,52.990555
3,Daejeon,39.2617,30.817461,46.257473
3,Gangwon-do,46.21017,51.906563,50.042187
3,Gyeonggi-do,38.657684,47.47065,44.21045
3,Gyeongsangbuk-do,48.050335,58.346844,51.76374
3,Gyeongsangnam-do,49.095562,63.218384,54.501297
3,Incheon,50.607517,52.369953,51.42619
3,Jeju,48.764397,49.72671,54.492
3,Jeollabuk-do,47.85785,45.712738,52.76004
3,Jeollanam-do,51.11601,54.42501,54.755688
3,Ulsan,48.58206,47.97768,49.690865
1,Busan,33.55743,33.774715,34.7382
1,Chungcheongbuk-do,43.656643,43.217697,49.21192
1,Chungcheongnam-do,42.662292,41.48537,47.337917
1,Daejeon,24.85106,25.30943,30.876064
1,Gangwon-do,42.030273,43.45429,45.803513
1,Gyeonggi-do,42.523308,27.669476,42.04856
1,Gyeongsangbuk-do,45.258873,48.042484,48.765514
1,Gyeongsangnam-do,48.404217,43.176903,51.361485
1,Incheon,47.227314,38.56697,49.429882
1,Jeju,52.280533,44.530685,56.369064
1,Jeollabuk-do,45.91676,44.956284,51.326168
1,Jeollanam-do,52.66513,49.56863,54.500942
1,Ulsan,42.56185,30.578587,39.239117
2,Busan,46.961433,39.069527,49.641697
2,Chungcheongbuk-do,46.01044,45.11936,51.752525
2,Chungcheongnam-do,48.56311,56.920067,53.916153
2,Daejeon,39.121956,27.169115,46.538486
2,Gangwon-do,45.430466,55.25744,49.2195
2,Gyeonggi-do,37.10067,36.252003,42.338863
2,Gyeongsangbuk-do,47.72523,52.317585,51.064022
2,Gyeongsangnam-do,49.30566,55.717068,53.76705
2,Incheon,51.362835,52.304558,51.360798
2,Jeju,50.28142,46.98623,53.776768
2,Jeollabuk-do,50.36741,46.083958,54.105114
2,Jeollanam-do,51.937447,53.689545,54.23993
2,Ulsan,48.45845,43.94544,48.00491
3,Busan,47.59949,51.892838,49.66398
3,Chungcheongbuk-do,37.59327,33.79341,39.611904
3,Chungcheongnam-do,52.183548,58.45805,49.50746
3,Daejeon,21.867567,13.884871,26.40982
3,Gangwon-do,47.882175,48.933697,48.117607
3,Gyeonggi-do,47.69512,33.368248,45.38039
3,Gyeongsangbuk-do,49.620472,49.802124,48.704613
3,Gyeongsangnam-do,50.013775,52.126514,52.757236
3,Incheon,52.97903,53.904114,51.11107
3,Jeju,46.063034,65.63595,50.05967
3,Jeollabuk-do,43.867237,42.699043,43.0064
3,Jeollanam-do,49.577816,62.488735,52.080956
3,Ulsan,52.600586,55.35285,50.13458
1,Busan,46.153084,33.91724,48.779835
1,Chungcheongbuk-do,43.47976,42.30704,50.78079
1,Chungcheongnam-do,47.149048,44.364204,50.904125
1,Daejeon,34.50567,25.589045,45.206665
1,Gangwon-do,45.782585,50.567528,49.272675
1,Gyeonggi-do,33.402443,37.73458,39.32834
1,Gyeongsangbuk-do,45.860313,51.753796,50.729603
1,Gyeongsangnam-do,48.809628,44.367306,53.77817
1,Incheon,44.398514,27.00742,45.221973
1,Jeju,52.061604,44.375942,53.999203
1,Jeollabuk-do,48.084232,43.838463,52.959747
1,Jeollanam-do,53.68969,50.774525,54.29271
1,Ulsan,49.911716,37.95903,48.881924
2,Busan,47.245296,48.53201,48.076393
2,Chungcheongbuk-do,42.237423,31.259798,43.591747
2,Chungcheongnam-do,51.11213,52.665733,49.928967
2,Daejeon,32.60581,32.894115,34.10731
2,Gangwon-do,50.222256,48.234104,50.35405
2,Gyeonggi-do,49.021835,39.16429,48.041176
2,Gyeongsangbuk-do,49.895973,47.643078,50.49785
2,Gyeongsangnam-do,48.252827,52.762672,50.258743
2,Incheon,49.89872,49.03508,44.714607
2,Jeju,48.95701,59.210526,46.835976
2,Jeollabuk-do,42.447643,43.606865,43.066406
2,Jeollanam-do,50.368412,56.399918,48.07855
2,Ulsan,51.46402,52.970966,48.747395
3,Busan,29.816368,37.447983,32.721413
3,Chungcheongbuk-do,37.151585,39.413277,42.12765
3,Chungcheongnam-do,36.568523,60.23751,39.796574
3,Daejeon,34.23876,35.38349,40.689316
3,Gangwon-do,44.07224,33.39615,45.808285
3,Gyeonggi-do,39.99424,37.331112,43.19005
3,Gyeongsangbuk-do,44.659798,38.7903,45.86145
3,Gyeongsangnam-do,35.086525,42.94684,39.809525
3,Incheon,40.465153,40.43784,40.429737
3,Jeju,46.13215,50.021664,41.71309
3,Jeollabuk-do,33.12732,52.742714,38.09501
3,Jeollanam-do,41.978664,67.26405,36.852463
3,Ulsan,39.53091,36.923798,37.926754
1,Busan,45.118576,36.41119,48.076393
1,Chungcheongbuk-do,42.457127,36.00659,46.03486
1,Chungcheongnam-do,49.82505,43.05043,49.709007
1,Daejeon,31.525948,20.940363,37.168503
1,Gangwon-do,50.961716,48.458996,50.510944
1,Gyeonggi-do,47.27885,37.67316,47.638363
1,Gyeongsangbuk-do,48.026634,45.49294,48.922726
1,Gyeongsangnam-do,47.06623,55.4846,50.258743
1,Incheon,47.112774,49.20043,44.900814
1,Jeju,48.889107,54.10396,48.38813
1,Jeollabuk-do,48.68584,46.934006,47.87764
1,Jeollanam-do,51.885098,57.326946,48.797863
1,Ulsan,49.429684,41.266026,48.747395
2,Busan,30.900967,40.47851,31.89296
2,Chungcheongbuk-do,38.630836,32.828247,42.941856
2,Chungcheongnam-do,35.279766,56.372017,40.122757
2,Daejeon,34.942844,27.260117,41.397877
2,Gangwon-do,44.18362,32.836758,46.291107
2,Gyeonggi-do,37.469795,30.52038,42.016193
2,Gyeongsangbuk-do,44.238686,41.21474,46.894276
2,Gyeongsangnam-do,38.859455,42.93032,39.858463
2,Incheon,38.552845,35.95253,37.991253
2,Jeju,47.87814,53.60293,44.08761
2,Jeollabuk-do,38.691147,47.773296,37.90368
2,Jeollanam-do,42.880276,55.866383,37.69765
2,Ulsan,40.867424,39.01946,36.535587
3,Busan,24.714203,32.303795,25.851591
3,Chungcheongbuk-do,35.237473,36.862453,38.37571
3,Chungcheongnam-do,43.540573,40.609528,42.773987
3,Daejeon,27.469833,32.74539,32.10157
3,Gangwon-do,44.488705,51.326008,44.3379
3,Gyeonggi-do,37.08637,45.917492,39.343
3,Gyeongsangbuk-do,40.479183,48.69628,45.108955
3,Gyeongsangnam-do,36.749443,37.295013,40.636086
3,Incheon,43.303253,39.198483,42.076347
3,Jeju,46.181557,37.75963,46.42111
3,Jeollabuk-do,42.183174,38.62716,42.941364
3,Jeollanam-do,49.439682,41.457375,45.946705
3,Ulsan,36.61146,30.4329,33.34242
1,Busan,28.490223,36.994987,31.716078
1,Chungcheongbuk-do,40.671154,28.770868,42.171356
1,Chungcheongnam-do,37.063686,33.637897,38.29929
1,Daejeon,35.296486,26.228733,40.276703
1,Gangwon-do,47.136806,32.763184,47.43533
1,Gyeonggi-do,42.745277,32.043034,44.93569
1,Gyeongsangbuk-do,45.620857,37.40898,46.835102
1,Gyeongsangnam-do,35.2712,38.834846,37.541637
1,Incheon,41.675568,33.59466,41.3713
1,Jeju,47.486145,53.450832,43.97136
1,Jeollabuk-do,37.776337,36.11204,35.207165
1,Jeollanam-do,42.161194,51.15505,38.76515
1,Ulsan,38.750008,39.01946,37.182217
2,Busan,26.130735,34.360905,28.753157
2,Chungcheongbuk-do,41.067192,34.482212,41.73797
2,Chungcheongnam-do,43.02572,37.309013,41.2215
2,Daejeon,29.332296,33.568523,34.07824
2,Gangwon-do,47.14855,51.965794,45.68734
2,Gyeonggi-do,42.298973,45.63944,41.897907
2,Gyeongsangbuk-do,45.460308,42.63656,45.2846
2,Gyeongsangnam-do,39.62581,36.230247,42.077557
2,Incheon,40.630848,39.13188,39.787773
2,Jeju,47.61139,37.81299,47.3216
2,Jeollabuk-do,44.130424,35.692146,42.634113
2,Jeollanam-do,48.65401,38.134296,46.399265
2,Ulsan,36.84891,33.34549,33.817097
3,Busan,26.144241,29.861744,29.030146
3,Chungcheongbuk-do,35.72851,35.25863,37.545902
3,Chungcheongnam-do,40.882244,40.53615,41.668625
3,Daejeon,30.942194,30.176577,35.826305
3,Gangwon-do,44.15162,45.49436,44.883705
3,Gyeonggi-do,39.035233,41.203335,38.956425
3,Gyeongsangbuk-do,42.493187,42.464638,44.90248
3,Gyeongsangnam-do,40.97098,37.606293,42.946606
3,Incheon,41.913883,43.8729,43.315407
3,Jeju,45.122025,40.704266,45.05611
3,Jeollabuk-do,39.71021,37.60951,40.090473
3,Jeollanam-do,44.89454,39.624466,43.65918
3,Ulsan,35.341763,33.285557,32.898903
1,Busan,25.44918,31.174206,27.64262
