day,province,Pred,Reanalysis,Forecast
3,Jeollabuk-do,40.481644,44.29647,32.509167
3,Jeollanam-do,59.592365,57.831482,49.716125
3,Ulsan,34.96093,42.59057,29.709433
1,Busan,30.191671,29.3352,32.978443
1,Chungcheongbuk-do,34.2623,37.01888,32.79962
1,Chungcheongnam-do,37.67034,41.608486,37.824512
1,Daejeon,26.14509,30.838888,28.528898
1,Gangwon-do,44.724903,45.916782,44.499443
1,Gyeonggi-do,39.459194,46.5324,36.543545
1,Gyeongsangbuk-do,42.872044,37.82204,43.806995
1,Gyeongsangnam-do,40.080635,38.02508,40.339493
1,Incheon,42.28437,45.930218,38.361
1,Jeju,47.56403,42.30582,44.736717
1,Jeollabuk-do,40.153145,38.22831,36.543194
1,Jeollanam-do,46.723225,40.678818,43.50395
1,Ulsan,34.483486,33.045563,35.521908
2,Busan,31.426308,34.113796,28.04268
2,Chungcheongbuk-do,38.38718,41.620533,33.096188
2,Chungcheongnam-do,47.67162,65.42843,41.20611
2,Daejeon,26.488758,31.764343,21.848925
2,Gangwon-do,49.063347,50.460728,45.804283
2,Gyeonggi-do,48.185493,50.130764,38.660957
2,Gyeongsangbuk-do,42.675655,46.505913,44.031223
2,Gyeongsangnam-do,44.86615,47.594368,36.89059
2,Incheon,46.784393,58.07516,39.90762
2,Jeju,54.01917,51.933685,43.027363
2,Jeollabuk-do,41.384216,42.05667,35.425934
2,Jeollanam-do,49.998585,48.073586,41.135548
2,Ulsan,36.769093,43.086163,30.30697
3,Busan,36.218964,32.952477,28.171484
3,Chungcheongbuk-do,41.659782,55.0451,36.48025
3,Chungcheongnam-do,43.406853,56.01446,37.76012
3,Daejeon,31.14376,32.2971,22.89021
3,Gangwon-do,43.90677,48.926544,40.212788
3,Gyeonggi-do,45.995827,45.73269,32.13079
3,Gyeongsangbuk-do,42.642464,50.274456,43.598576
3,Gyeongsangnam-do,51.73463,52.27888,44.968838
3,Incheon,55.564213,66.050354,50.263226
3,Jeju,60.916016,56.477406,52.185734
3,Jeollabuk-do,52.578606,45.635216,43.060215
3,Jeollanam-do,61.20959,60.53436,51.436245
3,Ulsan,40.044773,44.870853,31.2257
1,Busan,31.637817,30.55186,27.530499
1,Chungcheongbuk-do,39.93807,41.311172,32.884136
1,Chungcheongnam-do,46.142147,40.052876,38.11545
1,Daejeon,30.49953,34.2175,27.152418
1,Gangwon-do,46.6981,49.66543,45.395912
1,Gyeonggi-do,44.572693,48.643307,38.65338
1,Gyeongsangbuk-do,41.975117,41.736797,44.031223
1,Gyeongsangnam-do,53.467777,46.773018,43.913292
1,Incheon,48.511917,46.135193,41.238846
1,Jeju,55.470898,51.917946,44.130466
1,Jeollabuk-do,48.873653,43.22602,36.79958
1,Jeollanam-do,58.061337,50.918415,47.219448
1,Ulsan,36.809155,38.184753,30.690495
2,Busan,36.2639,31.09855,29.227034
2,Chungcheongbuk-do,49.50505,45.289394,42.023247
2,Chungcheongnam-do,51.021606,44.168854,41.806347
2,Daejeon,30.491137,30.690935,21.193142
2,Gangwon-do,46.054672,48.84643,40.5928
2,Gyeonggi-do,48.674885,56.790077,35.609177
2,Gyeongsangbuk-do,42.018208,51.818245,41.03193
2,Gyeongsangnam-do,58.574615,54.7606,50.926327
2,Incheon,49.124805,54.83631,40.211037
2,Jeju,61.084717,55.57026,54.031605
2,Jeollabuk-do,60.255215,49.087128,50.607853
2,Jeollanam-do,62.82328,55.01599,52.997795
2,Ulsan,41.047062,44.604332,30.751276
3,Busan,60.565983,46.699635,50.097897
3,Chungcheongbuk-do,57.744083,51.134052,49.626842
3,Chungcheongnam-do,58.126827,56.9833,49.953907
3,Daejeon,53.87764,42.750225,46.68859
3,Gangwon-do,44.98333,47.10008,42.79189
3,Gyeonggi-do,36.998013,53.00496,32.94127
3,Gyeongsangbuk-do,59.808666,53.37797,51.056465
3,Gyeongsangnam-do,62.85243,57.700657,53.743336
3,Incheon,51.81543,57.376694,44.21542
3,Jeju,66.37089,58.386803,56.251
3,Jeollabuk-do,63.31235,66.33908,54.620502
3,Jeollanam-do,65.65625,60.13632,56.796436
3,Ulsan,56.952488,44.59115,43.80695
1,Busan,36.1822,31.112413,29.240896
1,Chungcheongbuk-do,48.110733,45.424786,41.848927
1,Chungcheongnam-do,46.31364,43.701454,39.985813
1,Daejeon,30.071417,30.292253,25.671848
1,Gangwon-do,45.04913,50.065533,40.53675
1,Gyeonggi-do,45.72393,47.832306,34.698574
1,Gyeongsangbuk-do,44.383255,46.01719,41.856987
1,Gyeongsangnam-do,56.88084,50.91074,50.94368
1,Incheon,48.87471,53.460037,42.33044
1,Jeju,57.201996,56.39828,52.67922
1,Jeollabuk-do,58.723827,49.42425,50.565
1,Jeollanam-do,59.660988,55.649086,53.081356
1,Ulsan,40.12012,44.620033,30.17517
2,Busan,56.04697,43.362206,45.514668
2,Chungcheongbuk-do,65.565315,53.14246,58.2438
2,Chungcheongnam-do,66.790405,59.05302,58.038853
2,Daejeon,57.270607,43.68223,50.111694
2,Gangwon-do,53.175613,47.211903,44.516212
2,Gyeonggi-do,46.19754,57.84735,37.705498
2,Gyeongsangbuk-do,60.348736,46.08736,50.775467
2,Gyeongsangnam-do,66.253136,56.51052,57.734726
2,Incheon,61.803738,65.06106,54.529705
2,Jeju,70.37443,57.046635,62.635704
2,Jeollabuk-do,67.18845,63.148766,59.928406
2,Jeollanam-do,71.67972,61.778763,64.41405
2,Ulsan,54.860912,37.20173,41.888424
3,Busan,35.51986,36.777607,21.317924
3,Chungcheongbuk-do,42.811058,62.015007,37.702816
3,Chungcheongnam-do,41.44933,53.297646,35.418274
3,Daejeon,32.752632,45.961086,21.68921
3,Gangwon-do,50.814285,77.27448,38.01819
3,Gyeonggi-do,45.360775,80.43743,29.442163
3,Gyeongsangbuk-do,42.269665,64.21624,40.27343
3,Gyeongsangnam-do,48.143227,44.658993,42.618603
3,Incheon,47.754265,67.250046,35.737038
3,Jeju,52.850834,45.518356,43.7468
3,Jeollabuk-do,44.31574,38.489548,39.009087
3,Jeollanam-do,48.0652,46.178577,41.44427
3,Ulsan,39.09184,50.52228,23.15907
1,Busan,47.517406,37.416126,38.613834
1,Chungcheongbuk-do,61.73874,53.113583,57.05798
1,Chungcheongnam-do,64.39317,53.105778,58.91744
1,Daejeon,55.401646,43.821323,50.001442
1,Gangwon-do,49.59816,46.79831,44.323048
1,Gyeonggi-do,44.799267,53.198185,38.951538
1,Gyeongsangbuk-do,50.598743,51.57966,46.32322
1,Gyeongsangnam-do,62.888325,52.93361,57.93704
1,Incheon,50.826077,49.751835,45.1421
1,Jeju,68.35947,59.907146,63.635155
1,Jeollabuk-do,64.16407,51.719215,58.50366
1,Jeollanam-do,70.33629,59.90093,64.80505
1,Ulsan,47.81782,37.44252,37.165005
2,Busan,41.85307,40.78646,28.024607
2,Chungcheongbuk-do,39.534298,48.80991,37.930824
2,Chungcheongnam-do,44.931847,46.463856,36.429497
2,Daejeon,32.865047,43.688545,24.323921
2,Gangwon-do,47.499096,72.59372,41.37031
2,Gyeonggi-do,37.700325,73.4919,25.574806
2,Gyeongsangbuk-do,42.28682,54.219555,42.411774
2,Gyeongsangnam-do,44.24567,46.709076,41.753498
2,Incheon,47.704227,60.177143,34.468166
2,Jeju,52.46136,47.375145,44.17772
2,Jeollabuk-do,44.97292,43.700157,37.980556
2,Jeollanam-do,48.66619,42.112526,39.87142
2,Ulsan,42.48757,41.851677,25.996944
3,Busan,30.99861,34.3318,30.265846
3,Chungcheongbuk-do,44.81701,36.92159,47.04634
3,Chungcheongnam-do,53.517895,45.80261,54.11408
3,Daejeon,30.00466,31.53953,29.530704
3,Gangwon-do,42.5502,49.53772,42.263252
3,Gyeonggi-do,32.328754,48.383087,28.780626
3,Gyeongsangbuk-do,45.556683,45.766502,44.283226
3,Gyeongsangnam-do,52.561783,47.48648,51.36434
3,Incheon,41.94416,47.48641,41.81409
3,Jeju,56.69735,45.744045,55.251427
3,Jeollabuk-do,50.489822,41.45124,50.558643
3,Jeollanam-do,56.82413,60.769665,55.00842
3,Ulsan,33.39404,36.24401,29.788815
1,Busan,42.485973,40.78646,29.791876
1,Chungcheongbuk-do,40.460487,50.01376,38.896763
1,Chungcheongnam-do,43.774673,46.182873,37.15366
1,Daejeon,31.828732,43.759182,25.79951
1,Gangwon-do,48.03866,74.16506,37.82614
1,Gyeonggi-do,35.758106,73.2735,24.361185
1,Gyeongsangbuk-do,43.173237,55.47009,40.900993
1,Gyeongsangnam-do,41.80642,46.709076,41.593758
1,Incheon,45.230606,59.70192,37.46273
1,Jeju,46.191433,41.6642,42.863453
1,Jeollabuk-do,43.64895,43.044685,37.785885
1,Jeollanam-do,47.25937,41.008987,39.51046
1,Ulsan,43.732,43.424866,26.99828
2,Busan,29.89064,36.37885,28.71385
2,Chungcheongbuk-do,43.75154,38.839737,46.965683
2,Chungcheongnam-do,52.043232,47.345387,53.75498
2,Daejeon,32.795498,33.28327,32.22079
2,Gangwon-do,43.611526,51.831947,41.70553
2,Gyeonggi-do,31.85461,52.33748,30.097742
2,Gyeongsangbuk-do,45.615593,46.321938,45.408722
2,Gyeongsangnam-do,50.62541,47.947475,51.58723
2,Incheon,47.267265,51.097675,47.700317
2,Jeju,53.81561,44.46337,54.086517
2,Jeollabuk-do,48.16178,40.533817,50.469296
2,Jeollanam-do,53.718227,54.600277,53.98725
2,Ulsan,35.721855,35.53422,31.290215
3,Busan,41.95607,40.18917,41.46174
3,Chungcheongbuk-do,32.42765,39.0312,36.95655
3,Chungcheongnam-do,38.41234,50.865154,39.923134
3,Daejeon,27.793198,38.03823,28.44161
3,Gangwon-do,48.337734,52.28946,46.496246
3,Gyeonggi-do,39.530777,56.306576,38.20496
3,Gyeongsangbuk-do,48.183746,51.705807,47.760994
3,Gyeongsangnam-do,51.833607,54.728752,53.744823
3,Incheon,39.317772,54.51551,41.929203
3,Jeju,54.648426,57.854824,57.530365
3,Jeollabuk-do,43.316376,50.468727,44.436073
3,Jeollanam-do,53.190342,60.48578,55.471977
3,Ulsan,43.941154,42.732037,39.463085
1,Busan,28.510704,30.063421,26.660227
1,Chungcheongbuk-do,47.91922,38.900185,50.114796
1,Chungcheongnam-do,51.749466,43.417164,52.18358
1,Daejeon,32.266876,33.28327,34.08949
1,Gangwon-do,43.331234,47.773212,41.4286
1,Gyeonggi-do,36.64406,48.796146,32.60274
1,Gyeongsangbuk-do,46.96049,40.46095,46.009144
1,Gyeongsangnam-do,50.80799,46.289677,51.55801
1,Incheon,44.24969,46.612324,46.437218
1,Jeju,54.40807,44.57086,54.12428
1,Jeollabuk-do,52.85502,41.607254,49.42861
1,Jeollanam-do,55.722805,57.524197,54.03828
1,Ulsan,32.634033,34.434795,30.193123
2,Busan,44.10786,39.825855,41.913986
2,Chungcheongbuk-do,43.338394,36.56047,42.602276
2,Chungcheongnam-do,40.82931,48.36485,39.158615
2,Daejeon,28.595758,30.755255,26.416672
2,Gangwon-do,49.922745,53.97153,47.20837
2,Gyeonggi-do,43.06744,56.901035,40.294456
2,Gyeongsangbuk-do,47.798218,45.737854,48.28364
2,Gyeongsangnam-do,54.438217,55.401394,54.50324
2,Incheon,40.857693,53.581528,40.767357
2,Jeju,58.565536,62.936752,59.49462
2,Jeollabuk-do,46.90206,45.940357,47.333565
2,Jeollanam-do,58.942356,63.637115,58.125954
2,Ulsan,36.38289,31.256664,35.92734
3,Busan,34.031487,33.495632,37.675316
3,Chungcheongbuk-do,42.373894,44.893616,48.07438
3,Chungcheongnam-do,39.509113,45.707417,44.36112
3,Daejeon,30.537989,32.014023,35.096455
3,Gangwon-do,42.248775,47.20018,45.471207
3,Gyeonggi-do,37.748756,42.178715,39.712868
3,Gyeongsangbuk-do,40.287663,38.45361,46.982037
3,Gyeongsangnam-do,44.528202,45.327423,50.68805
3,Incheon,41.768234,62.316544,46.83165
3,Jeju,46.47994,45.294857,54.521877
3,Jeollabuk-do,42.360683,47.461205,48.266174
3,Jeollanam-do,48.089184,57.87671,54.124763
3,Ulsan,38.595387,33.823887,39.164043
1,Busan,39.32078,33.529884,38.468193
1,Chungcheongbuk-do,42.889027,37.03147,42.602276
1,Chungcheongnam-do,41.57357,46.705643,39.158615
1,Daejeon,29.140396,29.952578,31.078953
1,Gangwon-do,50.051945,54.40729,46.93738
1,Gyeonggi-do,42.928658,56.75923,40.18602
1,Gyeongsangbuk-do,47.70094,47.438286,47.910896
1,Gyeongsangnam-do,53.141384,52.281284,54.34818
1,Incheon,40.821934,52.96748,39.28208
1,Jeju,58.475964,64.90689,61.093414
1,Jeollabuk-do,48.41995,44.89821,49.6217
1,Jeollanam-do,57.825016,65.29,58.48852
1,Ulsan,43.265034,36.640106,41.330093
2,Busan,41.183723,38.233288,41.28412
2,Chungcheongbuk-do,40.564426,42.241543,45.42231
2,Chungcheongnam-do,38.101234,42.2981,41.35078
2,Daejeon,33.168163,32.43073,35.7356
2,Gangwon-do,42.762463,54.718464,45.15181
2,Gyeonggi-do,40.11804,45.75394,39.67168
2,Gyeongsangbuk-do,41.409767,42.52089,46.484753
2,Gyeongsangnam-do,45.448322,45.439816,50.80044
2,Incheon,42.31599,61.059727,47.258987
2,Jeju,48.311016,44.567375,54.571697
2,Jeollabuk-do,43.30123,47.147224,47.952198
2,Jeollanam-do,47.79017,57.248672,53.76189
2,Ulsan,44.178284,37.71262,42.90987
3,Busan,35.040146,35.003403,35.993656
3,Chungcheongbuk-do,43.949394,46.892647,50.2924
3,Chungcheongnam-do,44.950157,47.69472,48.361626
3,Daejeon,30.265574,25.038902,36.57105
3,Gangwon-do,44.85127,50.830044,48.86598
3,Gyeonggi-do,42.487747,34.35048,41.62535
3,Gyeongsangbuk-do,47.602837,47.935837,50.892277
3,Gyeongsangnam-do,47.295876,46.205936,52.94382
3,Incheon,44.247936,39.80121,49.40426
3,Jeju,49.796738,44.136364,54.293488
3,Jeollabuk-do,43.8829,53.026894,49.77894
3,Jeollanam-do,50.607227,53.17478,54.92619
3,Ulsan,41.835438,33.941986,40.949394
1,Busan,40.084682,37.2645,41.135708
1,Chungcheongbuk-do,38.93209,40.129246,43.31001
1,Chungcheongnam-do,37.29448,39.0649,42.06332
1,Daejeon,31.588179,32.450222,35.74938
1,Gangwon-do,41.308704,43.752262,44.142525
1,Gyeonggi-do,42.131645,42.519073,40.423187
1,Gyeongsangbuk-do,41.35554,38.667484,45.536804
1,Gyeongsangnam-do,41.867867,41.105778,46.79627
1,Incheon,45.440636,41.18871,48.02841
1,Jeju,49.907516,44.567375,55.058018
1,Jeollabuk-do,38.59522,41.507393,43.998516
1,Jeollanam-do,48.96077,43.63678,53.458595
1,Ulsan,43.30861,38.326477,43.523727
2,Busan,33.29624,33.67635,35.073784
2,Chungcheongbuk-do,43.220085,43.60878,48.995537
2,Chungcheongnam-do,45.53152,47.407795,48.258442
2,Daejeon,27.975555,27.589996,32.44995
2,Gangwon-do,43.93008,43.212933,45.30261
2,Gyeonggi-do,45.203876,27.675808,43.900967
2,Gyeongsangbuk-do,45.730335,47.292416,49.826145
2,Gyeongsangnam-do,48.208263,44.08449,52.805546
2,Incheon,46.030964,47.337593,49.473057
2,Jeju,51.538338,42.967735,56.08502
2,Jeollabuk-do,46.760952,47.188057,51.06157
2,Jeollanam-do,49.986717,50.91113,54.158737
2,Ulsan,40.482212,31.105875,39.239117
3,Busan,41.96749,45.143154,46.173046
3,Chungcheongbuk-do,46.57134,42.519234,50.912243
3,Chungcheongnam-do,49.537075,57.242786,52.990555
3,Daejeon,40.84804,30.817461,46.257473
3,Gangwon-do,46.661003,51.906563,50.042187
3,Gyeonggi-do,41.43109,47.47065,44.21045
3,Gyeongsangbuk-do,48.504894,58.346844,51.76374
3,Gyeongsangnam-do,49.08219,63.218384,54.501297
3,Incheon,51.619785,52.369953,51.42619
3,Jeju,48.60879,49.72671,54.492
3,Jeollabuk-do,48.787663,45.712738,52.76004
3,Jeollanam-do,49.984463,54.42501,54.755688
3,Ulsan,48.45411,47.97768,49.690865
1,Busan,33.743137,33.774715,34.7382
1,Chungcheongbuk-do,43.29638,43.217697,49.21192
1,Chungcheongnam-do,43.01767,41.48537,47.337917
1,Daejeon,25.838482,25.30943,30.876064
1,Gangwon-do,42.0983,43.45429,45.803513
1,Gyeonggi-do,41.822582,27.669476,42.04856
1,Gyeongsangbuk-do,44.99302,48.042484,48.765514
1,Gyeongsangnam-do,46.67446,43.176903,51.361485
1,Incheon,46.945705,38.56697,49.429882
1,Jeju,52.037975,44.530685,56.369064
1,Jeollabuk-do,46.879475,44.956284,51.326168
1,Jeollanam-do,51.071564,49.56863,54.500942
1,Ulsan,40.310665,30.578587,39.239117
2,Busan,47.835575,39.069527,49.641697
2,Chungcheongbuk-do,46.702675,45.11936,51.752525
2,Chungcheongnam-do,49.253174,56.920067,53.916153
2,Daejeon,40.769333,27.169115,46.538486
2,Gangwon-do,45.510063,55.25744,49.2195
2,Gyeonggi-do,37.84421,36.252003,42.338863
2,Gyeongsangbuk-do,47.07714,52.317585,51.064022
2,Gyeongsangnam-do,49.2617,55.717068,53.76705
2,Incheon,52.384995,52.304558,51.360798
2,Jeju,50.21032,46.98623,53.776768
2,Jeollabuk-do,50.298283,46.083958,54.105114
2,Jeollanam-do,51.022636,53.689545,54.23993
2,Ulsan,47.74517,43.94544,48.00491
3,Busan,49.22634,51.892838,49.66398
3,Chungcheongbuk-do,37.82662,33.79341,39.611904
3,Chungcheongnam-do,51.366016,58.45805,49.50746
3,Daejeon,22.984358,13.884871,26.40982
3,Gangwon-do,48.749813,48.933697,48.117607
3,Gyeonggi-do,47.625706,33.368248,45.38039
3,Gyeongsangbuk-do,48.006145,49.802124,48.704613
3,Gyeongsangnam-do,48.77663,52.126514,52.757236
3,Incheon,53.31913,53.904114,51.11107
3,Jeju,45.590935,65.63595,50.05967
3,Jeollabuk-do,43.714054,42.699043,43.0064
3,Jeollanam-do,48.94699,62.488735,52.080956
3,Ulsan,51.839382,55.35285,50.13458
1,Busan,47.53895,33.91724,48.779835
1,Chungcheongbuk-do,43.739235,42.30704,50.78079
1,Chungcheongnam-do,49.079136,44.364204,50.904125
1,Daejeon,35.804703,25.589045,45.206665
1,Gangwon-do,44.180557,50.567528,49.272675
1,Gyeonggi-do,34.103264,37.73458,39.32834
1,Gyeongsangbuk-do,45.904346,51.753796,50.729603
1,Gyeongsangnam-do,48.961082,44.367306,53.77817
1,Incheon,45.060093,27.00742,45.221973
1,Jeju,51.12077,44.375942,53.999203
1,Jeollabuk-do,48.02371,43.838463,52.959747
1,Jeollanam-do,51.888,50.774525,54.29271
1,Ulsan,49.27339,37.95903,48.881924
2,Busan,49.50595,48.53201,48.076393
2,Chungcheongbuk-do,41.246017,31.259798,43.591747
2,Chungcheongnam-do,52.26359,52.665733,49.928967
2,Daejeon,33.368122,32.894115,34.10731
2,Gangwon-do,49.851654,48.234104,50.35405
2,Gyeonggi-do,49.356136,39.16429,48.041176
2,Gyeongsangbuk-do,49.457504,47.643078,50.49785
2,Gyeongsangnam-do,48.56599,52.762672,50.258743
2,Incheon,49.449326,49.03508,44.714607
2,Jeju,47.905624,59.210526,46.835976
2,Jeollabuk-do,43.958202,43.606865,43.066406
2,Jeollanam-do,49.975178,56.399918,48.07855
2,Ulsan,50.14207,52.970966,48.747395
3,Busan,30.916319,37.447983,32.721413
3,Chungcheongbuk-do,38.01918,39.413277,42.12765
3,Chungcheongnam-do,37.91436,60.23751,39.796574
3,Daejeon,34.978207,35.38349,40.689316
3,Gangwon-do,42.701717,33.39615,45.808285
3,Gyeonggi-do,39.606495,37.331112,43.19005
3,Gyeongsangbuk-do,43.954636,38.7903,45.86145
3,Gyeongsangnam-do,34.749706,42.94684,39.809525
3,Incheon,40.957848,40.43784,40.429737
3,Jeju,44.73147,50.021664,41.71309
3,Jeollabuk-do,33.752823,52.742714,38.09501
3,Jeollanam-do,40.570095,67.26405,36.852463
3,Ulsan,37.855812,36.923798,37.926754
1,Busan,47.34213,36.41119,48.076393
1,Chungcheongbuk-do,43.55,36.00659,46.03486
1,Chungcheongnam-do,51.510593,43.05043,49.709007
1,Daejeon,32.99755,20.940363,37.168503
1,Gangwon-do,50.097496,48.458996,50.510944
1,Gyeonggi-do,47.16993,37.67316,47.638363
1,Gyeongsangbuk-do,47.37719,45.49294,48.922726
1,Gyeongsangnam-do,48.29768,55.4846,50.258743
1,Incheon,48.236958,49.20043,44.900814
1,Jeju,49.426483,54.10396,48.38813
1,Jeollabuk-do,50.168777,46.934006,47.87764
1,Jeollanam-do,52.096416,57.326946,48.797863
1,Ulsan,50.35921,41.266026,48.747395
2,Busan,31.02744,40.47851,31.89296
2,Chungcheongbuk-do,38.387436,32.828247,42.941856
2,Chungcheongnam-do,34.831116,56.372017,40.122757
2,Daejeon,34.869385,27.260117,41.397877
2,Gangwon-do,43.116074,32.836758,46.291107
2,Gyeonggi-do,36.82017,30.52038,42.016193
2,Gyeongsangbuk-do,43.437687,41.21474,46.894276
2,Gyeongsangnam-do,38.005527,42.93032,39.858463
2,Incheon,39.211815,35.95253,37.991253
2,Jeju,47.394054,53.60293,44.08761
2,Jeollabuk-do,38.786736,47.773296,37.90368
2,Jeollanam-do,41.45136,55.866383,37.69765
2,Ulsan,39.967983,39.01946,36.535587
3,Busan,23.99533,32.303795,25.851591
3,Chungcheongbuk-do,34.529354,36.862453,38.37571
3,Chungcheongnam-do,42.89023,40.609528,42.773987
3,Daejeon,27.430382,32.74539,32.10157
3,Gangwon-do,41.24824,51.326008,44.3379
3,Gyeonggi-do,37.300694,45.917492,39.343
3,Gyeongsangbuk-do,41.041103,48.69628,45.108955
3,Gyeongsangnam-do,36.84449,37.295013,40.636086
3,Incheon,42.76983,39.198483,42.076347
3,Jeju,44.986603,37.75963,46.42111
3,Jeollabuk-do,40.937172,38.62716,42.941364
3,Jeollanam-do,46.772198,41.457375,45.946705
3,Ulsan,34.906025,30.4329,33.34242
1,Busan,29.013031,36.994987,31.716078
1,Chungcheongbuk-do,39.079014,28.770868,42.171356
1,Chungcheongnam-do,35.73227,33.637897,38.29929
1,Daejeon,34.78518,26.228733,40.276703
1,Gangwon-do,44.35929,32.763184,47.43533
1,Gyeonggi-do,41.102657,32.043034,44.93569
1,Gyeongsangbuk-do,42.94126,37.40898,46.835102
1,Gyeongsangnam-do,35.116623,38.834846,37.541637
1,Incheon,41.268013,33.59466,41.3713
1,Jeju,47.01852,53.450832,43.97136
1,Jeollabuk-do,39.07908,36.11204,35.207165
1,Jeollanam-do,42.17152,51.15505,38.76515
1,Ulsan,39.23599,39.01946,37.182217
2,Busan,26.360918,34.360905,28.753157
2,Chungcheongbuk-do,39.650352,34.482212,41.73797
2,Chungcheongnam-do,42.143597,37.309013,41.2215
2,Daejeon,30.79301,33.568523,34.07824
2,Gangwon-do,44.726715,51.965794,45.68734
2,Gyeonggi-do,40.981384,45.63944,41.897907
2,Gyeongsangbuk-do,42.350124,42.63656,45.2846
2,Gyeongsangnam-do,40.17586,36.230247,42.077557
2,Incheon,41.11284,39.13188,39.787773
2,Jeju,46.370663,37.81299,47.3216
2,Jeollabuk-do,41.429096,35.692146,42.634113
2,Jeollanam-do,46.090675,38.134296,46.399265
2,Ulsan,36.628265,33.34549,33.817097
3,Busan,28.46963,29.861744,29.030146
3,Chungcheongbuk-do,36.042347,35.25863,37.545902
3,Chungcheongnam-do,42.039818,40.53615,41.668625
3,Daejeon,33.0293,30.176577,35.826305
3,Gangwon-do,42.91606,45.49436,44.883705
3,Gyeonggi-do,38.71888,41.203335,38.956425
3,Gyeongsangbuk-do,39.311176,42.464638,44.90248
3,Gyeongsangnam-do,43.16961,37.606293,42.946606
3,Incheon,43.484417,43.8729,43.315407
3,Jeju,45.021076,40.704266,45.05611
3,Jeollabuk-do,40.733776,37.60951,40.090473
3,Jeollanam-do,45.233192,39.624466,43.65918
3,Ulsan,33.617836,33.285557,32.898903
1,Busan,23.992079,31.174206,27.64262
