day,province,Pred,Reanalysis,Forecast
1,Ulsan,34.140068,30.662872,39.701084
2,Busan,29.372782,31.452581,32.182552
2,Chungcheongbuk-do,32.517273,42.011906,33.663082
2,Chungcheongnam-do,40.84204,44.014908,41.408497
2,Daejeon,23.638859,29.368906,26.263283
2,Gangwon-do,40.884514,46.84155,43.039894
2,Gyeonggi-do,37.977955,46.576702,36.587845
2,Gyeongsangbuk-do,38.997177,39.80925,42.642536
2,Gyeongsangnam-do,38.288494,39.90589,40.344982
2,Incheon,38.918102,47.037125,39.62084
2,Jeju,44.74313,44.762222,44.16978
2,Jeollabuk-do,35.536575,41.352722,36.608643
2,Jeollanam-do,41.601223,45.84801,42.822273
2,Ulsan,33.472862,33.6404,35.45067
3,Busan,29.700882,31.85246,27.894732
3,Chungcheongbuk-do,36.17235,41.843853,30.80922
3,Chungcheongnam-do,40.472034,60.048676,36.111874
3,Daejeon,26.543022,34.130352,24.3719
3,Gangwon-do,45.80035,47.942276,41.77901
3,Gyeonggi-do,45.54091,48.922783,37.45298
3,Gyeongsangbuk-do,38.892914,48.096844,40.672462
3,Gyeongsangnam-do,44.199684,48.012344,35.697453
3,Incheon,42.80843,56.558243,36.752884
3,Jeju,54.88657,56.022564,47.769222
3,Jeollabuk-do,39.410606,44.29647,32.509167
3,Jeollanam-do,55.784252,57.831482,49.716125
3,Ulsan,33.381676,42.59057,29.709433
1,Busan,31.795256,29.3352,32.978443
1,Chungcheongbuk-do,32.7925,37.01888,32.79962
1,Chungcheongnam-do,37.281746,41.608486,37.824512
1,Daejeon,26.401161,30.838888,28.528898
1,Gangwon-do,43.6555,45.916782,44.499443
1,Gyeonggi-do,38.62227,46.5324,36.543545
1,Gyeongsangbuk-do,41.33198,37.82204,43.806995
1,Gyeongsangnam-do,39.99122,38.02508,40.339493
1,Incheon,38.89523,45.930218,38.361
1,Jeju,45.899025,42.30582,44.736717
1,Jeollabuk-do,39.04988,38.22831,36.543194
1,Jeollanam-do,43.773663,40.678818,43.50395
1,Ulsan,35.333977,33.045563,35.521908
2,Busan,29.954052,34.113796,28.04268
2,Chungcheongbuk-do,38.496418,41.620533,33.096188
2,Chungcheongnam-do,46.502857,65.42843,41.20611
2,Daejeon,23.762327,31.764343,21.848925
2,Gangwon-do,46.477104,50.460728,45.804283
2,Gyeonggi-do,44.83499,50.130764,38.660957
2,Gyeongsangbuk-do,40.77996,46.505913,44.031223
2,Gyeongsangnam-do,45.471786,47.594368,36.89059
2,Incheon,45.506,58.07516,39.90762
2,Jeju,51.296875,51.933685,43.027363
2,Jeollabuk-do,42.217926,42.05667,35.425934
2,Jeollanam-do,46.832214,48.073586,41.135548
2,Ulsan,34.44107,43.086163,30.30697
3,Busan,35.635654,32.952477,28.171484
3,Chungcheongbuk-do,41.687622,55.0451,36.48025
3,Chungcheongnam-do,44.067947,56.01446,37.76012
3,Daejeon,29.542532,32.2971,22.89021
3,Gangwon-do,43.112,48.926544,40.212788
3,Gyeonggi-do,45.93906,45.73269,32.13079
3,Gyeongsangbuk-do,42.66613,50.274456,43.598576
3,Gyeongsangnam-do,52.496,52.27888,44.968838
3,Incheon,55.107243,66.050354,50.263226
3,Jeju,60.28429,56.477406,52.185734
3,Jeollabuk-do,50.997906,45.635216,43.060215
3,Jeollanam-do,58.82617,60.53436,51.436245
3,Ulsan,38.60529,44.870853,31.2257
1,Busan,32.07843,30.55186,27.530499
1,Chungcheongbuk-do,38.342243,41.311172,32.884136
1,Chungcheongnam-do,42.85119,40.052876,38.11545
1,Daejeon,29.080702,34.2175,27.152418
1,Gangwon-do,47.010498,49.66543,45.395912
1,Gyeonggi-do,43.531227,48.643307,38.65338
1,Gyeongsangbuk-do,41.862637,41.736797,44.031223
1,Gyeongsangnam-do,52.719387,46.773018,43.913292
1,Incheon,45.988503,46.135193,41.238846
1,Jeju,54.220818,51.917946,44.130466
1,Jeollabuk-do,47.45553,43.22602,36.79958
1,Jeollanam-do,56.14718,50.918415,47.219448
1,Ulsan,35.601692,38.184753,30.690495
2,Busan,36.74368,31.09855,29.227034
2,Chungcheongbuk-do,50.673088,45.289394,42.023247
2,Chungcheongnam-do,49.554375,44.168854,41.806347
2,Daejeon,27.15216,30.690935,21.193142
2,Gangwon-do,44.45035,48.84643,40.5928
2,Gyeonggi-do,47.255978,56.790077,35.609177
2,Gyeongsangbuk-do,42.905052,51.818245,41.03193
2,Gyeongsangnam-do,58.79671,54.7606,50.926327
2,Incheon,48.428497,54.83631,40.211037
2,Jeju,59.781,55.57026,54.031605
2,Jeollabuk-do,59.513172,49.087128,50.607853
2,Jeollanam-do,61.759846,55.01599,52.997795
2,Ulsan,39.788677,44.604332,30.751276
3,Busan,61.098408,46.699635,50.097897
3,Chungcheongbuk-do,59.84696,51.134052,49.626842
3,Chungcheongnam-do,58.766163,56.9833,49.953907
3,Daejeon,53.294506,42.750225,46.68859
3,Gangwon-do,46.143547,47.10008,42.79189
3,Gyeonggi-do,37.145832,53.00496,32.94127
3,Gyeongsangbuk-do,60.730232,53.37797,51.056465
3,Gyeongsangnam-do,63.765003,57.700657,53.743336
3,Incheon,49.632614,57.376694,44.21542
3,Jeju,66.110306,58.386803,56.251
3,Jeollabuk-do,64.056274,66.33908,54.620502
3,Jeollanam-do,66.80941,60.13632,56.796436
3,Ulsan,56.823315,44.59115,43.80695
1,Busan,37.85253,31.112413,29.240896
1,Chungcheongbuk-do,47.21072,45.424786,41.848927
1,Chungcheongnam-do,45.852936,43.701454,39.985813
1,Daejeon,29.934404,30.292253,25.671848
1,Gangwon-do,46.247112,50.065533,40.53675
1,Gyeonggi-do,45.885494,47.832306,34.698574
1,Gyeongsangbuk-do,44.28276,46.01719,41.856987
1,Gyeongsangnam-do,57.915974,50.91074,50.94368
1,Incheon,48.54926,53.460037,42.33044
1,Jeju,59.137714,56.39828,52.67922
1,Jeollabuk-do,58.348515,49.42425,50.565
1,Jeollanam-do,60.87048,55.649086,53.081356
1,Ulsan,40.369637,44.620033,30.17517
2,Busan,55.51617,43.362206,45.514668
2,Chungcheongbuk-do,65.67743,53.14246,58.2438
2,Chungcheongnam-do,65.14451,59.05302,58.038853
2,Daejeon,55.62771,43.68223,50.111694
2,Gangwon-do,53.262928,47.211903,44.516212
2,Gyeonggi-do,43.438072,57.84735,37.705498
2,Gyeongsangbuk-do,59.677376,46.08736,50.775467
2,Gyeongsangnam-do,66.97551,56.51052,57.734726
2,Incheon,62.66807,65.06106,54.529705
2,Jeju,70.27735,57.046635,62.635704
2,Jeollabuk-do,68.05326,63.148766,59.928406
2,Jeollanam-do,70.7677,61.778763,64.41405
2,Ulsan,53.520176,37.20173,41.888424
3,Busan,33.749683,36.777607,21.317924
3,Chungcheongbuk-do,40.730495,62.015007,37.702816
3,Chungcheongnam-do,41.270756,53.297646,35.418274
3,Daejeon,30.194563,45.961086,21.68921
3,Gangwon-do,49.414177,77.27448,38.01819
3,Gyeonggi-do,44.028595,80.43743,29.442163
3,Gyeongsangbuk-do,42.222538,64.21624,40.27343
3,Gyeongsangnam-do,46.266075,44.658993,42.618603
3,Incheon,47.198624,67.250046,35.737038
3,Jeju,50.5812,45.518356,43.7468
3,Jeollabuk-do,42.8006,38.489548,39.009087
3,Jeollanam-do,46.086025,46.178577,41.44427
3,Ulsan,35.745045,50.52228,23.15907
1,Busan,44.234833,37.416126,38.613834
1,Chungcheongbuk-do,63.677235,53.113583,57.05798
1,Chungcheongnam-do,62.28923,53.105778,58.91744
1,Daejeon,52.923885,43.821323,50.001442
1,Gangwon-do,51.38448,46.79831,44.323048
1,Gyeonggi-do,44.49429,53.198185,38.951538
1,Gyeongsangbuk-do,51.7778,51.57966,46.32322
1,Gyeongsangnam-do,62.981667,52.93361,57.93704
1,Incheon,51.29809,49.751835,45.1421
1,Jeju,67.60478,59.907146,63.635155
1,Jeollabuk-do,63.483776,51.719215,58.50366
1,Jeollanam-do,70.28723,59.90093,64.80505
1,Ulsan,47.75429,37.44252,37.165005
2,Busan,37.947887,40.78646,28.024607
2,Chungcheongbuk-do,37.32909,48.80991,37.930824
2,Chungcheongnam-do,42.51545,46.463856,36.429497
2,Daejeon,28.089659,43.688545,24.323921
2,Gangwon-do,44.044106,72.59372,41.37031
2,Gyeonggi-do,33.954815,73.4919,25.574806
2,Gyeongsangbuk-do,41.401226,54.219555,42.411774
2,Gyeongsangnam-do,41.75772,46.709076,41.753498
2,Incheon,42.579712,60.177143,34.468166
2,Jeju,49.573563,47.375145,44.17772
2,Jeollabuk-do,40.71118,43.700157,37.980556
2,Jeollanam-do,45.623344,42.112526,39.87142
2,Ulsan,37.64658,41.851677,25.996944
3,Busan,27.521,34.3318,30.265846
3,Chungcheongbuk-do,44.472786,36.92159,47.04634
3,Chungcheongnam-do,50.895527,45.80261,54.11408
3,Daejeon,26.497856,31.53953,29.530704
3,Gangwon-do,41.200188,49.53772,42.263252
3,Gyeonggi-do,30.330347,48.383087,28.780626
3,Gyeongsangbuk-do,43.020744,45.766502,44.283226
3,Gyeongsangnam-do,50.86579,47.48648,51.36434
3,Incheon,41.145912,47.48641,41.81409
3,Jeju,54.1329,45.744045,55.251427
3,Jeollabuk-do,47.391533,41.45124,50.558643
3,Jeollanam-do,53.9243,60.769665,55.00842
3,Ulsan,31.692379,36.24401,29.788815
1,Busan,40.68107,40.78646,29.791876
1,Chungcheongbuk-do,38.902267,50.01376,38.896763
1,Chungcheongnam-do,40.33586,46.182873,37.15366
1,Daejeon,30.093035,43.759182,25.79951
1,Gangwon-do,46.28366,74.16506,37.82614
1,Gyeonggi-do,34.355618,73.2735,24.361185
1,Gyeongsangbuk-do,43.347683,55.47009,40.900993
1,Gyeongsangnam-do,42.060757,46.709076,41.593758
1,Incheon,41.817818,59.70192,37.46273
1,Jeju,45.75832,41.6642,42.863453
1,Jeollabuk-do,42.103592,43.044685,37.785885
1,Jeollanam-do,45.271866,41.008987,39.51046
1,Ulsan,40.39404,43.424866,26.99828
2,Busan,27.002594,36.37885,28.71385
2,Chungcheongbuk-do,44.10191,38.839737,46.965683
2,Chungcheongnam-do,49.60891,47.345387,53.75498
2,Daejeon,29.942986,33.28327,32.22079
2,Gangwon-do,41.802166,51.831947,41.70553
2,Gyeonggi-do,28.701267,52.33748,30.097742
2,Gyeongsangbuk-do,43.522312,46.321938,45.408722
2,Gyeongsangnam-do,49.58947,47.947475,51.58723
2,Incheon,44.991856,51.097675,47.700317
2,Jeju,51.544117,44.46337,54.086517
2,Jeollabuk-do,46.021946,40.533817,50.469296
2,Jeollanam-do,50.683018,54.600277,53.98725
2,Ulsan,33.30961,35.53422,31.290215
3,Busan,38.756943,40.18917,41.46174
3,Chungcheongbuk-do,30.95283,39.0312,36.95655
3,Chungcheongnam-do,35.61959,50.865154,39.923134
3,Daejeon,25.110565,38.03823,28.44161
3,Gangwon-do,46.95018,52.28946,46.496246
3,Gyeonggi-do,37.70058,56.306576,38.20496
3,Gyeongsangbuk-do,45.65942,51.705807,47.760994
3,Gyeongsangnam-do,51.18641,54.728752,53.744823
3,Incheon,35.6675,54.51551,41.929203
3,Jeju,53.17168,57.854824,57.530365
3,Jeollabuk-do,41.955696,50.468727,44.436073
3,Jeollanam-do,51.027023,60.48578,55.471977
3,Ulsan,40.478027,42.732037,39.463085
1,Busan,26.022137,30.063421,26.660227
1,Chungcheongbuk-do,46.02144,38.900185,50.114796
1,Chungcheongnam-do,49.88788,43.417164,52.18358
1,Daejeon,30.909843,33.28327,34.08949
1,Gangwon-do,39.975574,47.773212,41.4286
1,Gyeonggi-do,33.451294,48.796146,32.60274
1,Gyeongsangbuk-do,45.350452,40.46095,46.009144
1,Gyeongsangnam-do,49.15624,46.289677,51.55801
1,Incheon,42.16284,46.612324,46.437218
1,Jeju,52.253387,44.57086,54.12428
1,Jeollabuk-do,49.222725,41.607254,49.42861
1,Jeollanam-do,52.80894,57.524197,54.03828
1,Ulsan,29.792831,34.434795,30.193123
2,Busan,40.58731,39.825855,41.913986
2,Chungcheongbuk-do,41.124657,36.56047,42.602276
2,Chungcheongnam-do,37.61011,48.36485,39.158615
2,Daejeon,26.531418,30.755255,26.416672
2,Gangwon-do,47.425106,53.97153,47.20837
2,Gyeonggi-do,40.699905,56.901035,40.294456
2,Gyeongsangbuk-do,44.335606,45.737854,48.28364
2,Gyeongsangnam-do,52.15386,55.401394,54.50324
2,Incheon,37.6769,53.581528,40.767357
2,Jeju,56.126266,62.936752,59.49462
2,Jeollabuk-do,44.68777,45.940357,47.333565
2,Jeollanam-do,55.16093,63.637115,58.125954
2,Ulsan,33.518066,31.256664,35.92734
3,Busan,31.308517,33.495632,37.675316
3,Chungcheongbuk-do,41.985012,44.893616,48.07438
3,Chungcheongnam-do,38.631947,45.707417,44.36112
3,Daejeon,28.217432,32.014023,35.096455
3,Gangwon-do,40.11416,47.20018,45.471207
3,Gyeonggi-do,34.667683,42.178715,39.712868
3,Gyeongsangbuk-do,38.696934,38.45361,46.982037
3,Gyeongsangnam-do,44.098087,45.327423,50.68805
3,Incheon,39.192112,62.316544,46.83165
3,Jeju,47.0791,45.294857,54.521877
3,Jeollabuk-do,41.194874,47.461205,48.266174
3,Jeollanam-do,45.543865,57.87671,54.124763
3,Ulsan,34.885006,33.823887,39.164043
1,Busan,36.617462,33.529884,38.468193
1,Chungcheongbuk-do,42.017307,37.03147,42.602276
1,Chungcheongnam-do,38.87511,46.705643,39.158615
1,Daejeon,26.64716,29.952578,31.078953
1,Gangwon-do,48.634377,54.40729,46.93738
1,Gyeonggi-do,42.450687,56.75923,40.18602
1,Gyeongsangbuk-do,46.007534,47.438286,47.910896
1,Gyeongsangnam-do,53.940235,52.281284,54.34818
1,Incheon,38.647182,52.96748,39.28208
1,Jeju,58.360283,64.90689,61.093414
1,Jeollabuk-do,49.07358,44.89821,49.6217
1,Jeollanam-do,56.740257,65.29,58.48852
1,Ulsan,40.978043,36.640106,41.330093
2,Busan,38.91273,38.233288,41.28412
2,Chungcheongbuk-do,39.51752,42.241543,45.42231
2,Chungcheongnam-do,36.435013,42.2981,41.35078
2,Daejeon,30.224445,32.43073,35.7356
2,Gangwon-do,40.616405,54.718464,45.15181
2,Gyeonggi-do,37.30813,45.75394,39.67168
2,Gyeongsangbuk-do,40.794018,42.52089,46.484753
2,Gyeongsangnam-do,45.567287,45.439816,50.80044
2,Incheon,40.860027,61.059727,47.258987
2,Jeju,48.351173,44.567375,54.571697
2,Jeollabuk-do,42.384655,47.147224,47.952198
2,Jeollanam-do,47.235355,57.248672,53.76189
2,Ulsan,41.9205,37.71262,42.90987
3,Busan,31.895813,35.003403,35.993656
3,Chungcheongbuk-do,44.19142,46.892647,50.2924
3,Chungcheongnam-do,43.167957,47.69472,48.361626
3,Daejeon,29.649746,25.038902,36.57105
3,Gangwon-do,43.664513,50.830044,48.86598
3,Gyeonggi-do,39.48412,34.35048,41.62535
3,Gyeongsangbuk-do,45.60004,47.935837,50.892277
3,Gyeongsangnam-do,46.82132,46.205936,52.94382
3,Incheon,42.70698,39.80121,49.40426
3,Jeju,49.09543,44.136364,54.293488
3,Jeollabuk-do,43.787457,53.026894,49.77894
3,Jeollanam-do,49.223022,53.17478,54.92619
3,Ulsan,39.24537,33.941986,40.949394
1,Busan,38.682384,37.2645,41.135708
1,Chungcheongbuk-do,37.929966,40.129246,43.31001
1,Chungcheongnam-do,36.371563,39.0649,42.06332
1,Daejeon,29.160923,32.450222,35.74938
1,Gangwon-do,39.538143,43.752262,44.142525
1,Gyeonggi-do,40.459618,42.519073,40.423187
1,Gyeongsangbuk-do,40.28083,38.667484,45.536804
1,Gyeongsangnam-do,41.485935,41.105778,46.79627
1,Incheon,42.693935,41.18871,48.02841
1,Jeju,49.64541,44.567375,55.058018
1,Jeollabuk-do,38.39545,41.507393,43.998516
1,Jeollanam-do,47.9109,43.63678,53.458595
1,Ulsan,41.98252,38.326477,43.523727
2,Busan,32.399727,33.67635,35.073784
2,Chungcheongbuk-do,42.54152,43.60878,48.995537
2,Chungcheongnam-do,44.552692,47.407795,48.258442
2,Daejeon,26.486814,27.589996,32.44995
2,Gangwon-do,42.531574,43.212933,45.30261
2,Gyeonggi-do,43.316723,27.675808,43.900967
2,Gyeongsangbuk-do,44.900043,47.292416,49.826145
2,Gyeongsangnam-do,48.349125,44.08449,52.805546
2,Incheon,44.473843,47.337593,49.473057
2,Jeju,51.704918,42.967735,56.08502
2,Jeollabuk-do,46.381462,47.188057,51.06157
2,Jeollanam-do,50.206482,50.91113,54.158737
2,Ulsan,38.929626,31.105875,39.239117
3,Busan,39.357334,45.143154,46.173046
3,Chungcheongbuk-do,44.66249,42.519234,50.912243
3,Chungcheongnam-do,47.610023,57.242786,52.990555
3,Daejeon,38.771057,30.817461,46.257473
3,Gangwon-do,46.550488,51.906563,50.042187
3,Gyeonggi-do,38.141026,47.47065,44.21045
3,Gyeongsangbuk-do,47.863037,58.346844,51.76374
3,Gyeongsangnam-do,49.31765,63.218384,54.501297
3,Incheon,48.697395,52.369953,51.42619
3,Jeju,48.72237,49.72671,54.492
3,Jeollabuk-do,48.075638,45.712738,52.76004
3,Jeollanam-do,49.270508,54.42501,54.755688
3,Ulsan,45.976006,47.97768,49.690865
1,Busan,32.213886,33.774715,34.7382
1,Chungcheongbuk-do,43.51346,43.217697,49.21192
1,Chungcheongnam-do,43.597103,41.48537,47.337917
1,Daejeon,24.47632,25.30943,30.876064
1,Gangwon-do,42.374004,43.45429,45.803513
1,Gyeonggi-do,41.430725,27.669476,42.04856
1,Gyeongsangbuk-do,44.477833,48.042484,48.765514
1,Gyeongsangnam-do,47.902084,43.176903,51.361485
1,Incheon,47.302113,38.56697,49.429882
1,Jeju,51.475994,44.530685,56.369064
1,Jeollabuk-do,45.89012,44.956284,51.326168
1,Jeollanam-do,52.51247,49.56863,54.500942
1,Ulsan,37.930305,30.578587,39.239117
2,Busan,44.572124,39.069527,49.641697
2,Chungcheongbuk-do,45.816483,45.11936,51.752525
2,Chungcheongnam-do,49.910164,56.920067,53.916153
2,Daejeon,38.989944,27.169115,46.538486
2,Gangwon-do,45.550777,55.25744,49.2195
2,Gyeonggi-do,37.140068,36.252003,42.338863
2,Gyeongsangbuk-do,47.129467,52.317585,51.064022
2,Gyeongsangnam-do,49.299908,55.717068,53.76705
2,Incheon,48.811844,52.304558,51.360798
2,Jeju,50.121605,46.98623,53.776768
2,Jeollabuk-do,50.320305,46.083958,54.105114
2,Jeollanam-do,50.935028,53.689545,54.23993
2,Ulsan,44.108517,43.94544,48.00491
3,Busan,46.523174,51.892838,49.66398
3,Chungcheongbuk-do,37.138794,33.79341,39.611904
3,Chungcheongnam-do,50.91672,58.45805,49.50746
3,Daejeon,21.438522,13.884871,26.40982
3,Gangwon-do,47.0142,48.933697,48.117607
3,Gyeonggi-do,45.895664,33.368248,45.38039
3,Gyeongsangbuk-do,47.013924,49.802124,48.704613
3,Gyeongsangnam-do,48.625088,52.126514,52.757236
3,Incheon,50.66474,53.904114,51.11107
3,Jeju,45.08201,65.63595,50.05967
3,Jeollabuk-do,43.592884,42.699043,43.0064
3,Jeollanam-do,48.00529,62.488735,52.080956
3,Ulsan,48.46595,55.35285,50.13458
1,Busan,45.916996,33.91724,48.779835
1,Chungcheongbuk-do,44.50337,42.30704,50.78079
1,Chungcheongnam-do,46.618523,44.364204,50.904125
1,Daejeon,34.248734,25.589045,45.206665
1,Gangwon-do,44.46899,50.567528,49.272675
1,Gyeonggi-do,33.744457,37.73458,39.32834
1,Gyeongsangbuk-do,46.6858,51.753796,50.729603
1,Gyeongsangnam-do,48.97986,44.367306,53.77817
1,Incheon,44.107784,27.00742,45.221973
1,Jeju,51.023315,44.375942,53.999203
1,Jeollabuk-do,48.389927,43.838463,52.959747
1,Jeollanam-do,52.25081,50.774525,54.29271
1,Ulsan,45.589436,37.95903,48.881924
2,Busan,46.24709,48.53201,48.076393
2,Chungcheongbuk-do,41.175022,31.259798,43.591747
2,Chungcheongnam-do,50.70782,52.665733,49.928967
2,Daejeon,32.424404,32.894115,34.10731
2,Gangwon-do,50.651646,48.234104,50.35405
2,Gyeonggi-do,48.033314,39.16429,48.041176
2,Gyeongsangbuk-do,49.09675,47.643078,50.49785
2,Gyeongsangnam-do,47.102448,52.762672,50.258743
2,Incheon,48.92949,49.03508,44.714607
2,Jeju,46.88635,59.210526,46.835976
2,Jeollabuk-do,43.25865,43.606865,43.066406
2,Jeollanam-do,48.40242,56.399918,48.07855
2,Ulsan,47.675247,52.970966,48.747395
3,Busan,29.194284,37.447983,32.721413
3,Chungcheongbuk-do,37.604877,39.413277,42.12765
3,Chungcheongnam-do,37.299744,60.23751,39.796574
3,Daejeon,34.061596,35.38349,40.689316
3,Gangwon-do,42.668026,33.39615,45.808285
3,Gyeonggi-do,38.085964,37.331112,43.19005
3,Gyeongsangbuk-do,42.56075,38.7903,45.86145
3,Gyeongsangnam-do,34.301304,42.94684,39.809525
3,Incheon,38.92304,40.43784,40.429737
3,Jeju,43.00579,50.021664,41.71309
3,Jeollabuk-do,33.233562,52.742714,38.09501
3,Jeollanam-do,38.062466,67.26405,36.852463
3,Ulsan,35.532436,36.923798,37.926754
1,Busan,44.275486,36.41119,48.076393
1,Chungcheongbuk-do,41.46222,36.00659,46.03486
1,Chungcheongnam-do,48.438396,43.05043,49.709007
1,Daejeon,30.533712,20.940363,37.168503
1,Gangwon-do,50.149807,48.458996,50.510944
1,Gyeonggi-do,45.90195,37.67316,47.638363
1,Gyeongsangbuk-do,45.977814,45.49294,48.922726
1,Gyeongsangnam-do,46.020348,55.4846,50.258743
1,Incheon,45.37911,49.20043,44.900814
1,Jeju,47.436543,54.10396,48.38813
1,Jeollabuk-do,48.369274,46.934006,47.87764
1,Jeollanam-do,50.151325,57.326946,48.797863
1,Ulsan,45.818058,41.266026,48.747395
2,Busan,29.816225,40.47851,31.89296
2,Chungcheongbuk-do,38.0774,32.828247,42.941856
2,Chungcheongnam-do,34.305588,56.372017,40.122757
2,Daejeon,34.649826,27.260117,41.397877
2,Gangwon-do,41.94477,32.836758,46.291107
2,Gyeonggi-do,35.894825,30.52038,42.016193
2,Gyeongsangbuk-do,41.77347,41.21474,46.894276
2,Gyeongsangnam-do,35.410862,42.93032,39.858463
2,Incheon,36.87697,35.95253,37.991253
2,Jeju,44.331196,53.60293,44.08761
2,Jeollabuk-do,37.350983,47.773296,37.90368
2,Jeollanam-do,39.21065,55.866383,37.69765
2,Ulsan,36.59012,39.01946,36.535587
3,Busan,23.47566,32.303795,25.851591
3,Chungcheongbuk-do,32.29326,36.862453,38.37571
3,Chungcheongnam-do,41.69926,40.609528,42.773987
3,Daejeon,26.200653,32.74539,32.10157
3,Gangwon-do,41.418137,51.326008,44.3379
3,Gyeonggi-do,35.257305,45.917492,39.343
3,Gyeongsangbuk-do,39.69997,48.69628,45.108955
3,Gyeongsangnam-do,36.006924,37.295013,40.636086
3,Incheon,40.994156,39.198483,42.076347
3,Jeju,43.868565,37.75963,46.42111
3,Jeollabuk-do,41.162014,38.62716,42.941364
3,Jeollanam-do,45.496582,41.457375,45.946705
3,Ulsan,32.00363,30.4329,33.34242
1,Busan,28.633959,36.994987,31.716078
1,Chungcheongbuk-do,39.04411,28.770868,42.171356
1,Chungcheongnam-do,35.504116,33.637897,38.29929
1,Daejeon,34.43018,26.228733,40.276703
1,Gangwon-do,44.390606,32.763184,47.43533
1,Gyeonggi-do,40.57768,32.043034,44.93569
1,Gyeongsangbuk-do,41.845562,37.40898,46.835102
1,Gyeongsangnam-do,35.117897,38.834846,37.541637
1,Incheon,39.622517,33.59466,41.3713
1,Jeju,44.3306,53.450832,43.97136
1,Jeollabuk-do,36.565277,36.11204,35.207165
1,Jeollanam-do,39.00665,51.15505,38.76515
1,Ulsan,36.137474,39.01946,37.182217
2,Busan,25.862658,34.360905,28.753157
2,Chungcheongbuk-do,37.64899,34.482212,41.73797
2,Chungcheongnam-do,40.67908,37.309013,41.2215
2,Daejeon,28.935648,33.568523,34.07824
2,Gangwon-do,42.959232,51.965794,45.68734
2,Gyeonggi-do,39.66934,45.63944,41.897907
2,Gyeongsangbuk-do,40.169384,42.63656,45.2846
2,Gyeongsangnam-do,39.44987,36.230247,42.077557
2,Incheon,38.90447,39.13188,39.787773
2,Jeju,45.25595,37.81299,47.3216
2,Jeollabuk-do,41.391266,35.692146,42.634113
2,Jeollanam-do,45.312466,38.134296,46.399265
2,Ulsan,33.166813,33.34549,33.817097
3,Busan,27.224384,29.861744,29.030146
3,Chungcheongbuk-do,34.721153,35.25863,37.545902
3,Chungcheongnam-do,40.925983,40.53615,41.668625
3,Daejeon,30.157091,30.176577,35.826305
3,Gangwon-do,41.631775,45.49436,44.883705
3,Gyeonggi-do,37.12111,41.203335,38.956425
3,Gyeongsangbuk-do,39.24351,42.464638,44.90248
3,Gyeongsangnam-do,40.64831,37.606293,42.946606
3,Incheon,41.58089,43.8729,43.315407
3,Jeju,42.84893,40.704266,45.05611
3,Jeollabuk-do,39.523952,37.60951,40.090473
3,Jeollanam-do,42.82361,39.624466,43.65918
3,Ulsan,32.120636,33.285557,32.898903
1,Busan,25.169437,31.174206,27.64262
